New URI	title syriaca-headword.en	title syriaca-headword.Edition 1.syr	title syriaca-headword.syr	title.Edition 1.syr	title syriaca-headword.grc	title.grc	title.la	author ref.Source 1	author role.Source 1	editor ref.Source 1	editor role.Source 1	note incipit.Edition 1.syr	note incipit.Version 1.grc	note incipit.Translation 1.en	note excerpt.Edition 1.syr	note excerpt.Version 1.grc	note excerpt.Translation 1.en	note explicit.Edition 1.syr	note explicit.Version 1.grc	note explicit.Translation 1.en	title final-rubric.Edition 1.syr	Edition 1	citedRange entry.Edition 1	bibl-note.Edition 1	witnesses.Edition 1	Translation 1	citedRange entry.Translation 1	lang.Translation 1	Edition 2	Edition 3	cItedRange entry.EdItIon 2	bibl-note.Edition 2	Translation 2	cItedRange entry.TranslatIon 2	lang.Translation 2	Translation 3	citedRange pp. Translation 3	lang.Translation 3	Version 1	citedRange pp.Version 1	lang.Version 1	Version 2	citedRange pp.Version 2	lang.Version 2	Version 3	citedRange pp.Version 3	lang.Version 3	Source 1	citedRange pp.Source 1	date.Source 1.en	date when.Source 1	date notBefore.Source 1	date notAfter.Source 1	title.Source 2.syr	Source 2	citedRange pp.Source 2	bibl ana	extent.en	note abstract.en		relation dcterms---isPartOf	relation dcterms---isPartOf						relation dcterms---isPartOf					relation skos---broadMatch	relation possibly-identical	idno URI	idno URI	ReferenceWork 1	citedRange vol.ReferenceWork 1	citedRange pp.ReferenceWork 1	citedRange entry.ReferenceWork 1	note note.en
3143	To John Canopites							http://syriaca.org/person/51																					http://syriaca.org/bibl/667		IV.7		http://syriaca.org/bibl/669	IV.7	en													http://syriaca.org/bibl/669	266	519-534		0519	0534						A letter of Severus of Antioch not contained in the no-longer-extant 23 books of the large collection of The Letters of Severus. This letter does appear in collection, The Sixth Book of the Select Letters of Severus.								http://syriaca.org/work/10543	http://syriaca.org/work/10543[4.7]	4.7	4	IV	7									Outside the 23 books
3144	To Caesaria the Patrician							http://syriaca.org/person/51																					http://syriaca.org/bibl/667		IV.10		http://syriaca.org/bibl/669	IV.10	en													http://syriaca.org/bibl/669	272	519-535		0519	0535						A letter of Severus of Antioch not contained in the no-longer-extant 23 books of the large collection of The Letters of Severus. This letter does appear in collection, The Sixth Book of the Select Letters of Severus, IV.10.								http://syriaca.org/work/10543	http://syriaca.org/work/10543[4.10]	4.10	4	IV	10									Outside the 23 books
3145	To Leontius the Presbyter							http://syriaca.org/person/51														http://syriaca.org/bibl/671	87			http://syriaca.org/bibl/671	87	en																				http://syriaca.org/bibl/671	148	515-518		0515	0518						Without number of book or series, but a letter from http://syriaca.org/work/10541.	http://syriaca.org/work/10541	http://syriaca.org/work/10541					60															Without number of book or series, but a letter from work/10541
3148	[missing incipit]							http://syriaca.org/person/51																					http://syriaca.org/bibl/666		I.54		http://syriaca.org/bibl/668	I.54	en													http://syriaca.org/bibl/668	162	519-538		0519	0538						A letter of Severus of Antioch with incipit and addressee missing. It appears in The Sixth Book of the Select Letters of Severus, I.54.								http://syriaca.org/work/10543	http://syriaca.org/work/10543[1.54]	1.54	1	I	54									fragment
3149	[missing incipit]							http://syriaca.org/person/51																					http://syriaca.org/bibl/666		I.61		http://syriaca.org/bibl/668	I.61	en													http://syriaca.org/bibl/668	191	519-525		0519	0525						A letter of Severus of Antioch with incipit and addressee missing. It appears in The Sixth Book of the Select Letters of Severus, I.61.								http://syriaca.org/work/10543	http://syriaca.org/work/10543[1.61]	1.61	1	I	61									fragment
3150	[missing incipit]							http://syriaca.org/person/51																					http://syriaca.org/bibl/666		I.62		http://syriaca.org/bibl/668	I.62	en													http://syriaca.org/bibl/668	193	519-538		0519	0538						A letter of Severus of Antioch with incipit and addressee missing. It appears in The Sixth Book of the Select Letters of Severus, I.62.								http://syriaca.org/work/10543	http://syriaca.org/work/10543[1.62]	1.62	1	I	62									fragment
3151	To Oecumenius the Count							http://syriaca.org/person/51														http://syriaca.org/bibl/670	3			http://syriaca.org/bibl/670	3	en																				http://syriaca.org/bibl/670	194	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3152	To Simus the Scriniarius							http://syriaca.org/person/51														http://syriaca.org/bibl/670	4			http://syriaca.org/bibl/670	4	en																				http://syriaca.org/bibl/670	194	513-518(?)		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3153	To Eusebius the Scholastic							http://syriaca.org/person/51														http://syriaca.org/bibl/670	5			http://syriaca.org/bibl/670	5	en																				http://syriaca.org/bibl/670	195	513-518(?)		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3154	To Maron							http://syriaca.org/person/51														http://syriaca.org/bibl/670	6			http://syriaca.org/bibl/670	6	en																				http://syriaca.org/bibl/670	195	513-518(?)		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3155	To Maron							http://syriaca.org/person/51														http://syriaca.org/bibl/670	7			http://syriaca.org/bibl/670	7	en																				http://syriaca.org/bibl/670	200	512-518(?)		0512	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3156	To Maron							http://syriaca.org/person/51														http://syriaca.org/bibl/670	8			http://syriaca.org/bibl/670	8	en																				http://syriaca.org/bibl/670	200	513-518(?)		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3157	To Maron							http://syriaca.org/person/51														http://syriaca.org/bibl/670	9			http://syriaca.org/bibl/670	9	en																				http://syriaca.org/bibl/670	200	513-518(?)		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3158	To Eleusinius							http://syriaca.org/person/51														http://syriaca.org/bibl/670	10			http://syriaca.org/bibl/670	10	en																				http://syriaca.org/bibl/670	201	516-518		0516	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3159	To Eleusinius							http://syriaca.org/person/51														http://syriaca.org/bibl/670	11			http://syriaca.org/bibl/670	11	en																				http://syriaca.org/bibl/670	203	516-518		0516	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3160	To Eleusinius							http://syriaca.org/person/51														http://syriaca.org/bibl/670	12			http://syriaca.org/bibl/670	12	en																				http://syriaca.org/bibl/670	207	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3161	To Estorechius, Bishop of Anazarba							http://syriaca.org/person/51														http://syriaca.org/bibl/670	13			http://syriaca.org/bibl/670	13	en																				http://syriaca.org/bibl/670	207	508-511		0508	0511						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3162	The Solution or Defence in Answer to the 15th Question of Thomas the Syncellus							http://syriaca.org/person/51														http://syriaca.org/bibl/670	14			http://syriaca.org/bibl/670	14	en																				http://syriaca.org/bibl/670	208	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3163	To Thomas the Syncellus							http://syriaca.org/person/51														http://syriaca.org/bibl/670	15			http://syriaca.org/bibl/670	15	en																				http://syriaca.org/bibl/670	210	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3164	To Thomas the Syncellus							http://syriaca.org/person/51														http://syriaca.org/bibl/670	16			http://syriaca.org/bibl/670	16	en																				http://syriaca.org/bibl/670	211	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3165	To Thomas the Presbyter							http://syriaca.org/person/51														http://syriaca.org/bibl/670	17			http://syriaca.org/bibl/670	17	en																															A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3166	The the Monks at Tufa							http://syriaca.org/person/51														http://syriaca.org/bibl/670	18			http://syriaca.org/bibl/670	18	en																				http://syriaca.org/bibl/670	212	513-518(?)		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3167	To Isidore the Count							http://syriaca.org/person/51														http://syriaca.org/bibl/670	20			http://syriaca.org/bibl/670	20	en																				http://syriaca.org/bibl/670	213	508-511(?)		0508	0511						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3168	To Isidore the Count							http://syriaca.org/person/51														http://syriaca.org/bibl/670	21			http://syriaca.org/bibl/670	21	en																				http://syriaca.org/bibl/670	214	508-511(?)		0508	0511						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3169	To John and John, Presbyters and Archimandrites, and the Rest							http://syriaca.org/person/51														http://syriaca.org/bibl/670	22			http://syriaca.org/bibl/670	22	en																				http://syriaca.org/bibl/670	215	519-529		0519	0529						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3170	To the Presbyters and Archimandrites, Jonathan and Samuel and John, Who Were Standing on Pillars							http://syriaca.org/person/51														http://syriaca.org/bibl/670	23			http://syriaca.org/bibl/670	23	en																				http://syriaca.org/bibl/670	217	508-511(?)		0508	0511						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3171	To John the Christ-loving Roman							http://syriaca.org/person/51														http://syriaca.org/bibl/670	24			http://syriaca.org/bibl/670	24	en																															A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3172	To the Emesenes							http://syriaca.org/person/51														http://syriaca.org/bibl/670	25			http://syriaca.org/bibl/670	25	en																				http://syriaca.org/bibl/670	222	512-518		0512	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3173	To John and John and Theodore, the Archimandrites							http://syriaca.org/person/51														http://syriaca.org/bibl/670	26			http://syriaca.org/bibl/670	26	en																				http://syriaca.org/bibl/670	248	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3174	To John and Theodore and John the God-loving Presbyters and Archimandrites							http://syriaca.org/person/51														http://syriaca.org/bibl/670	27			http://syriaca.org/bibl/670	27, 116	en																				http://syriaca.org/bibl/670	248	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3175	To the Presbyter Victor							http://syriaca.org/person/51														http://syriaca.org/bibl/670	30			http://syriaca.org/bibl/670	30	en																				http://syriaca.org/bibl/670	262	519-521		0519	0521						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3176	To Sergius, the Physician and Sophist							http://syriaca.org/person/51														http://syriaca.org/bibl/670	31			http://syriaca.org/bibl/670	31	en																				http://syriaca.org/bibl/670	264	515-518		0515	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3177	To the Orthodox Brothers in the City of Tyre, which is Sur							http://syriaca.org/person/51														http://syriaca.org/bibl/670	32			http://syriaca.org/bibl/670	32	en																				http://syriaca.org/bibl/670	266	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3178	To Neon the Presbyter and Archimandrite							http://syriaca.org/person/51														http://syriaca.org/bibl/670	33			http://syriaca.org/bibl/670	33	en																				http://syriaca.org/bibl/670	267	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3179	To Elisha, the Presbyter and Archimandrite, and the Rest							http://syriaca.org/person/51														http://syriaca.org/bibl/670	34			http://syriaca.org/bibl/670	34	en																				http://syriaca.org/bibl/670	269	519-521(?)		0519	0521						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3180	To the Monks of the East							http://syriaca.org/person/51														http://syriaca.org/bibl/670	35			http://syriaca.org/bibl/670	35	en																				http://syriaca.org/bibl/670	279	520-525		0520	0525						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3181	To Isaac the Scholastic							http://syriaca.org/person/51														http://syriaca.org/bibl/670	36			http://syriaca.org/bibl/670	36	en																				http://syriaca.org/bibl/670	291	509-511		0509	0511						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3182	To Charisius the Monk							http://syriaca.org/person/51														http://syriaca.org/bibl/670	37			http://syriaca.org/bibl/670	37	en																				http://syriaca.org/bibl/670	292	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3183	To the Presbyters at Alexandria							http://syriaca.org/person/51														http://syriaca.org/bibl/670	39			http://syriaca.org/bibl/670	39	en																				http://syriaca.org/bibl/670	295	516-518		0516	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3184	To the Monks of the Monastery of the House of Mar Bassus							http://syriaca.org/person/51														http://syriaca.org/bibl/670	40			http://syriaca.org/bibl/670	40	en																				http://syriaca.org/bibl/670	305	516-517		0516	0517						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3185	To Musonius, Bishop of Meloe in Isauria							http://syriaca.org/person/51														http://syriaca.org/bibl/670	41			http://syriaca.org/bibl/670	41	en																				http://syriaca.org/bibl/670	306	516-517		0516	0517						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3186	To Theophanes the Scholastic							http://syriaca.org/person/51														http://syriaca.org/bibl/670	42			http://syriaca.org/bibl/670	42	en																				http://syriaca.org/bibl/670	308	516-517		0516	0517						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3187	[missing incipit]							http://syriaca.org/person/51														http://syriaca.org/bibl/670	43			http://syriaca.org/bibl/670	43	en																				http://syriaca.org/bibl/670	309	516-517		0516	0517						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3188	To Urban the Grammarian							http://syriaca.org/person/51														http://syriaca.org/bibl/670	44			http://syriaca.org/bibl/670	44	en																				http://syriaca.org/bibl/670	310	516-517		0516	0517						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3189	To Soteric, Bishop of Caesarea in Cappadocia							http://syriaca.org/person/51														http://syriaca.org/bibl/670	45			http://syriaca.org/bibl/670	45	en																				http://syriaca.org/bibl/670	313	516	0516								A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3190	To Hippocrates the Scholastic							http://syriaca.org/person/51														http://syriaca.org/bibl/670	46			http://syriaca.org/bibl/670	46	en																				http://syriaca.org/bibl/670	316	516-517		0516	0517						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3191	To Hippocrates the Scholastic							http://syriaca.org/person/51														http://syriaca.org/bibl/670	47			http://syriaca.org/bibl/670	47	en																				http://syriaca.org/bibl/670	322	516-517		0516	0517						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3192	To Hippocrates the Scholastic							http://syriaca.org/person/51														http://syriaca.org/bibl/670	48			http://syriaca.org/bibl/670	48	en																				http://syriaca.org/bibl/670	323	516-517		0516	0517						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3193	To Dioscorus, Patriarch of Alexandria							http://syriaca.org/person/51														http://syriaca.org/bibl/670	49			http://syriaca.org/bibl/670	49	en																				http://syriaca.org/bibl/670	323	516-517		0516	0517						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3194	To Dioscorus, Patriarch of Alexandria							http://syriaca.org/person/51														http://syriaca.org/bibl/670	50			http://syriaca.org/bibl/670	50	en																				http://syriaca.org/bibl/670	325	516-517		0516	0517						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3195	To Amantius the Chamberlain							http://syriaca.org/person/51														http://syriaca.org/bibl/670	51			http://syriaca.org/bibl/670	51	en																				http://syriaca.org/bibl/670	325	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3196	To Philip the Presbyter and Monk							http://syriaca.org/person/51														http://syriaca.org/bibl/670	52			http://syriaca.org/bibl/670	52	en																				http://syriaca.org/bibl/670	326	519-520		0519	0520						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3197	To Caesaria the Hypatissa							http://syriaca.org/person/51														http://syriaca.org/bibl/670	53			http://syriaca.org/bibl/670	53	en																				http://syriaca.org/bibl/670	329	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3198	To Caesaria the Hypatissa							http://syriaca.org/person/51														http://syriaca.org/bibl/670	54			http://syriaca.org/bibl/670	54	en																				http://syriaca.org/bibl/670	332	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3199	To Caesaria the Hypatissa							http://syriaca.org/person/51														http://syriaca.org/bibl/670	55			http://syriaca.org/bibl/670	55	en																				http://syriaca.org/bibl/670	333	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3200	To Caesaria the Hypatissa							http://syriaca.org/person/51														http://syriaca.org/bibl/670	56			http://syriaca.org/bibl/670	56	en																				http://syriaca.org/bibl/670	334	519(?)	0519								A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3201	Concerning Ordination							http://syriaca.org/person/51														http://syriaca.org/bibl/670	57			http://syriaca.org/bibl/670	57	en																															A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3202	To Zenobius							http://syriaca.org/person/51														http://syriaca.org/bibl/670	58			http://syriaca.org/bibl/670	58	en																				http://syriaca.org/bibl/670	339	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3204	To John, Archimandrite of the House of Mar Hananya							http://syriaca.org/person/51														http://syriaca.org/bibl/670	60			http://syriaca.org/bibl/670	60	en																															A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3205	To the Holy Monestary of the Virgins of Christ							http://syriaca.org/person/51														http://syriaca.org/bibl/670	61			http://syriaca.org/bibl/670	61	en																				http://syriaca.org/bibl/670	340	519-525		0519	0525						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3207	To Caesaria							http://syriaca.org/person/51														http://syriaca.org/bibl/671	63			http://syriaca.org/bibl/671	63	en																				http://syriaca.org/bibl/671	4	519-530		0519	0530						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3208	To Oecumenius							http://syriaca.org/person/51														http://syriaca.org/bibl/671	64			http://syriaca.org/bibl/671	64	en																				http://syriaca.org/bibl/671	5	513-513		0513	0513						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3209	To Eupraxius the Chamberlain							http://syriaca.org/person/51														http://syriaca.org/bibl/671	65			http://syriaca.org/bibl/671	65	en																				http://syriaca.org/bibl/671	6	508-511		0508	0511						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3210	To Eupraxius the Chamberlain							http://syriaca.org/person/51														http://syriaca.org/bibl/671	66			http://syriaca.org/bibl/671	66	en																				http://syriaca.org/bibl/671	68	508-511		0508	0511						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3211	To Eupraxius the Chamberlain							http://syriaca.org/person/51														http://syriaca.org/bibl/671	67			http://syriaca.org/bibl/671	67	en																				http://syriaca.org/bibl/671	69	508-511		0508	0511						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3212	To Anastasia the Deaconess							http://syriaca.org/person/51														http://syriaca.org/bibl/671	70			http://syriaca.org/bibl/671	70	en																				http://syriaca.org/bibl/671	104	522-526		0522	0526						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3213	To Anastasia the Deaconess							http://syriaca.org/person/51														http://syriaca.org/bibl/671	72			http://syriaca.org/bibl/671	72	en																				http://syriaca.org/bibl/671	117	522-526		0522	0526						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3214	To Dorotheus the Count							http://syriaca.org/person/51														http://syriaca.org/bibl/671	73			http://syriaca.org/bibl/671	73	en																				http://syriaca.org/bibl/671	118	513-518(?)		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3215	To Victor the Presbyter							http://syriaca.org/person/51														http://syriaca.org/bibl/671	74			http://syriaca.org/bibl/671	74	en																				http://syriaca.org/bibl/671	120	513-521(?)		0513	0521						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3216	To Victor the Presbyter							http://syriaca.org/person/51														http://syriaca.org/bibl/671	75			http://syriaca.org/bibl/671	75	en																				http://syriaca.org/bibl/671	120	513-521(?)		0513	0521						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3217	To Georgia the Patrician and to Her Daughter							http://syriaca.org/person/51														http://syriaca.org/bibl/671	76			http://syriaca.org/bibl/671	76	en																				http://syriaca.org/bibl/671	121	532-538(?)		0532	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3218	To Philexonus the Bishop							http://syriaca.org/person/51														http://syriaca.org/bibl/671	77			http://syriaca.org/bibl/671	77	en																				http://syriaca.org/bibl/671	122	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3219	To Ammonius the Presbyter of Alexandria							http://syriaca.org/person/51														http://syriaca.org/bibl/671	80			http://syriaca.org/bibl/671	80	en																				http://syriaca.org/bibl/671	127	515-518		0515	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3220	To John of Bostra							http://syriaca.org/person/51														http://syriaca.org/bibl/671	81			http://syriaca.org/bibl/671	81	en																				http://syriaca.org/bibl/671	128	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3221	To John							http://syriaca.org/person/51														http://syriaca.org/bibl/671	83			http://syriaca.org/bibl/671	83	en																				http://syriaca.org/bibl/671	132	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3222	To Ammonius, the Scholastic of Bostra							http://syriaca.org/person/51														http://syriaca.org/bibl/671	89			http://syriaca.org/bibl/671	89	en																				http://syriaca.org/bibl/671	154	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3223	To Constantine, Bishop of Laodicea							http://syriaca.org/person/51														http://syriaca.org/bibl/671	90			http://syriaca.org/bibl/671	90	en																				http://syriaca.org/bibl/671	156	513-538		0513	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3224	To Procla							http://syriaca.org/person/51														http://syriaca.org/bibl/671	92			http://syriaca.org/bibl/671	92	en																															A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3225	To Archelaus							http://syriaca.org/person/51														http://syriaca.org/bibl/671	94			http://syriaca.org/bibl/671	94	en																				http://syriaca.org/bibl/671	178	513-518(?)		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3226	To Isidore the Count							http://syriaca.org/person/51														http://syriaca.org/bibl/671	95			http://syriaca.org/bibl/671	95	en																				http://syriaca.org/bibl/671	179	508-511(?)		0508	0511						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3227	To Caesaria the Hypatissa							http://syriaca.org/person/51														http://syriaca.org/bibl/671	101			http://syriaca.org/bibl/671	101	en																				http://syriaca.org/bibl/671	246	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3228	To Caesaria the Patrician							http://syriaca.org/person/51														http://syriaca.org/bibl/671	102			http://syriaca.org/bibl/671	102	en																				http://syriaca.org/bibl/671	253	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3229	To Caesaria							http://syriaca.org/person/51														http://syriaca.org/bibl/671	103			http://syriaca.org/bibl/671	103	en																				http://syriaca.org/bibl/671	253	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3230	To Caesaria							http://syriaca.org/person/51														http://syriaca.org/bibl/671	104			http://syriaca.org/bibl/671	104	en																				http://syriaca.org/bibl/671	255	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3231	To Caesaria the Hypatissa							http://syriaca.org/person/51														http://syriaca.org/bibl/671	105			http://syriaca.org/bibl/671	105	en																				http://syriaca.org/bibl/671	256	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3232	To Caesaria							http://syriaca.org/person/51														http://syriaca.org/bibl/671	106			http://syriaca.org/bibl/671	106	en																				http://syriaca.org/bibl/671	258	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3233	To Thomas, Bishop of Germanicea							http://syriaca.org/person/51														http://syriaca.org/bibl/671	107			http://syriaca.org/bibl/671	107	en																				http://syriaca.org/bibl/671	260	519-538(?)		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3234	To Eugenia the Deaconness and Archimandritess							http://syriaca.org/person/51														http://syriaca.org/bibl/671	110			http://syriaca.org/bibl/671	110	en																				http://syriaca.org/bibl/671	273	513-538		0513	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3235	To Simus the Scriniarius							http://syriaca.org/person/51														http://syriaca.org/bibl/671	111			http://syriaca.org/bibl/671	111	en																				http://syriaca.org/bibl/671	274	513-518(?)		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3236	To Urbanius							http://syriaca.org/person/51														http://syriaca.org/bibl/671	112			http://syriaca.org/bibl/671	112	en																															A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3237	To Zacharias							http://syriaca.org/person/51														http://syriaca.org/bibl/671	113			http://syriaca.org/bibl/671	113	en																				http://syriaca.org/bibl/671	277	513-518		0513	0518						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
3238	To Mitraeus							http://syriaca.org/person/51														http://syriaca.org/bibl/671	114			http://syriaca.org/bibl/671	114	en																				http://syriaca.org/bibl/671	278	519-538		0519	0538						A letter of Severus of Antioch preserved in fragment without a clear indication of its place in the various ancient collection of his letters.																						fragment
